spotify_id,name,artists,popularity,is_explicit,duration,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0K9tfzrxJyCQIf7oAlPwaK,YA YA,Beyoncé,72,TRUE,274.766,COWBOY CARTER,2024/3/29,0.617,0.904,11,-5.371,1,0.341,0.317,0,0.507,0.764,151.926,4
7EG3kXbKmNC1OismTn6ZG5,MY ROSE,Beyoncé,27,FALSE,53.442,COWBOY CARTER,2024/3/27,0.384,0.177,2,-11.755,0,0.0418,0.771,0,0.0943,0.59,175.953,3
5Jh1i0no3vJ9u4deXkb4aV,so american,Olivia Rodrigo,46,TRUE,169.717,GUTS (spilled),2024/3/22,0.447,0.945,8,-1.883,1,0.109,0.0266,0,0.697,0.573,93.199,4
1amowbJ9HHFFSFdg2ubM7G,The Reasons of My Smiles,BSS,78,FALSE,213.773,"Queen of Tears (Original Television Soundtrack), Pt.1",2024/3/10,0.695,0.624,0,-6.539,1,0.0523,0.632,0,0.119,0.521,95.995,4
58JkIC1jK1NZNSJeLXfpWt,AK47,"Men's Tear, 뷰티풀너드",39,FALSE,160.5,AK47,2024/2/28,0.868,0.823,1,-4.037,1,0.292,0.169,0,0.0892,0.482,100.014,4
27sKtH0PZpASkN8H3ZJOQf,I Will,Central Cee,54,TRUE,149.5,I Will,2024/2/22,0.731,0.734,10,-4.843,0,0.154,0.236,0.000047,0.381,0.742,87.996,4
2RoYgkPzUY0vY7lhUuyus1,DASH,NMIXX,79,FALSE,166.979,Fe3O4: BREAK,2024/1/15,0.645,0.83,5,-1.92,0,0.138,0.0843,0,0.0605,0.725,179.977,4
6XRB1p0KkQRrnIhzX2VaCl,Eagle,"D-Block Europe, Noizy",52,TRUE,297.29,Rolling Stone,2024/1/12,0.73,0.562,3,-7.158,0,0.309,0.33,0,0.116,0.326,154.985,4
1XBYiRV30ykHw5f4wm6qEn,NIGHTS LIKE THIS,The Kid LAROI,83,FALSE,86.983,THE FIRST TIME,2023/11/10,0.482,0.757,6,-4.586,1,0.0355,0.0137,0.0016,0.143,0.12,142.579,4
5QVVjX0ZItqlVpEuVCM9Yg,This Love (Taylor’s Version),Taylor Swift,39,FALSE,250.1,1989 (Taylor's Version),2023/10/26,0.474,0.511,1,-8.766,0,0.0339,0.299,0,0.0673,0.0586,144.022,4
3oTDi9MWC0JB39FcsLRon3,SOS (Prod. Marshmello),SEVENTEEN,70,FALSE,192.013,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',2023/10/23,0.687,0.845,11,-2.776,0,0.0951,0.125,0,0.172,0.718,152.035,4
0AYt6NMyyLd0rLuvr0UkMH,Slime You Out (feat. SZA),"Drake, SZA",84,TRUE,310.49,For All The Dogs,2023/10/6,0.483,0.408,5,-9.243,0,0.0502,0.508,0,0.259,0.105,88.88,3
41JPN7pZMTp1sumBOHOzHd,People Pt.2 (feat. IU),"Agust D, IU",77,FALSE,213.995,D-DAY,2023/4/21,0.729,0.574,7,-4.779,0,0.0589,0.391,0,0.319,0.438,88.94,4
0USeB0Tykai3QZj5YAUclG,眼淚記得你 - 電影《想見你》主題曲,Shi Shi,66,FALSE,244.106,眼淚記得你,2022/12/23,0.37,0.322,7,-9.137,1,0.0466,0.666,0,0.11,0.0966,129.865,4
3V2v19gDm4rmRkMwcgS4X2,有些,颜人中,64,FALSE,229.523,失眠症候群,2019/12/14,0.685,0.535,7,-7.53,1,0.0433,0.744,0,0.081,0.369,125.922,4
7tgzj2IqzSgUpxUhjmcF5m,披星戴月的想你,告五人,66,FALSE,349.773,我肯定在幾百年前就說過愛你,2019/6/14,0.692,0.453,9,-7.131,1,0.0299,0.263,0.000549,0.0836,0.351,99.976,4
6me7F0aaZjwDo6RJ5MrfBD,Evergreen,Richy Mitch & The Coal Miners,90,FALSE,87,RMCM,2017/5/17,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,3
7tqhbajSfrz2F7E1Z75ASX,Ain't No Mountain High Enough,"Marvin Gaye, Tammi Terrell",85,FALSE,151.666,United,1967/8/29,0.663,0.6,7,-10.87,1,0.032,0.43,0,0.184,0.8,129.991,4
60u6wNYu9GySSZIXZl3cBY,Kill It,aespa,61,FALSE,199.626,Whiplash - The 5th Mini Album,2024/10/21,0.662,0.905,9,-3.294,1,0.08,0.0263,0,0.19,0.72,82.521,4
5Invv3m92xZvztdCbZrmZ6,녹아내려요 Melt Down,DAY6,55,FALSE,165.587,Band Aid,2024/9/2,0.471,0.948,5,-2.62,0,0.0394,0.00609,0,0.116,0.741,184.926,4
411fZBnpfU4eIDIZmDKswx,Pierrot,LE SSERAFIM,67,FALSE,170.315,CRAZY,2024/8/30,0.8,0.885,8,-3.178,1,0.117,0.342,0.00677,0.0725,0.853,153.99,4
3Zice5cXhiPVLwrdBJlyHc,See that?,NMIXX,68,FALSE,182.795,Fe3O4: STICK OUT,2024/8/19,0.491,0.825,7,-2.934,1,0.237,0.0344,0,0.113,0.53,87.955,4
1sqXfPaRD7npnH712RZQAF,Have The Heart (Feat. Dolly Parton),"Post Malone, Dolly Parton",40,FALSE,183.333,F-1 Trillion,2024/8/16,0.621,0.792,9,-2.678,1,0.0309,0.0108,0,0.272,0.69,116.967,4
3wo3d0I5H8KjkwGvnz8WbB,Somedays,"Sonny Fodera, Jazzy, D.O.D",78,FALSE,207.168,Somedays,2024/7/26,0.671,0.753,4,-6.045,0,0.0298,0.019,0.0000129,0.177,0.543,127.926,4
2RNut2tMgGnggdKCxzLLNM,Come back to me,RM,70,FALSE,388.96,Come back to me,2024/5/10,0.623,0.462,4,-7.82,0,0.0326,0.397,0.0115,0.0492,0.344,73.007,4
4EF6IyONolQy0bIQXm2EmX,The Albatross,Taylor Swift,38,FALSE,183.878,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024/4/19,0.479,0.48,2,-8.889,1,0.0426,0.68,0,0.0949,0.308,171.962,4
0Tq7v8YAmwdnAYBwyR1pZ4,"Earth, Wind & Fire",BOYNEXTDOOR,54,FALSE,179.04,HOW?,2024/4/15,0.664,0.888,11,-3.277,0,0.0902,0.0208,0,0.0623,0.617,153.089,4
3ajU531gR5fW71wqsw4tFX,i wonder... (with Jung Kook of BTS),"j-hope, Jung Kook",59,FALSE,163.598,HOPE ON THE STREET VOL.1,2024/3/29,0.79,0.692,7,-5.302,1,0.0893,0.147,0.00000104,0.101,0.549,100.033,4
2kIUILBPlz4exX9xIFS275,Lucky Girl Syndrome,ILLIT,77,FALSE,140.021,SUPER REAL ME,2024/3/25,0.757,0.915,0,-4.382,1,0.0678,0.019,0,0.201,0.439,119.986,4
28xOPIPw0joNPwYd0asIT5,Fried (She a Vibe),"Future, Metro Boomin",60,TRUE,210.173,WE DON'T TRUST YOU,2024/3/22,0.833,0.688,6,-4.581,0,0.197,0.00211,0,0.719,0.375,145.03,4
7DPUuTaTZCtQ6o4Xx00qzT,BEG FORGIVENESS,"Kanye West, Ty Dolla $ign",77,TRUE,368.739,VULTURES 1,2024/2/9,0.498,0.275,1,-10.626,0,0.0584,0.188,0.00196,0.168,0.0432,105.303,1
4E64eAph6AYI98ucunrGH8,see the real,21 Savage,55,TRUE,182.039,american dream,2024/1/12,0.748,0.643,7,-6.017,0,0.262,0.371,0.00544,0.11,0.321,193.898,4
2mHw0KoEyDw8Yaw3yPoke6,3D (Justin Timberlake Remix),"Jung Kook, Justin Timberlake",66,FALSE,160.942,3D (Justin Timberlake Remix),2023/11/24,0.817,0.854,1,-3.28,1,0.0613,0.0429,0,0.117,0.884,108.991,4
3AKYofM0vFekNthGbpjMpN,这是你期盼的长大吗,ZQS,65,FALSE,238,这是你期盼的长大吗,2023/11/8,0.636,0.503,8,-8.563,1,0.0338,0.678,0,0.131,0.519,120.024,4
4UwqOWDpdeIDVQDuKT6iza,You Are In Love (Taylor's Version),Taylor Swift,41,FALSE,267.389,1989 (Taylor's Version),2023/10/26,0.537,0.495,9,-9.416,1,0.0573,0.609,0.00000249,0.112,0.492,84.948,4
0zqGsExr8GxWqoaYaa78xU,"Boys Like Girls (Feat. Gist, Jayci yucca)","Leellamarz, Gist, Jayci yucca",39,FALSE,146.373,Life is Once,2023/10/26,0.885,0.38,7,-9.042,1,0.254,0.21,0,0.115,0.86,149.978,4
4HAOgAnILvXCbSODMoRnmD,For Us,V,86,FALSE,171.16,Layover,2023/9/8,0.556,0.339,1,-11.128,0,0.033,0.798,0.0118,0.172,0.215,84.968,4
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,91,FALSE,212.953,Daylight,2023/4/14,0.508,0.43,2,-9.475,0,0.0335,0.83,0.000441,0.093,0.324,130.09,4
70t7Q6AYG6ZgTYmJWcnkUM,I AM,IVE,82,FALSE,183.853,I've IVE,2023/4/10,0.683,0.875,4,-4.866,0,0.0549,0.0115,0,0.084,0.384,122.002,4
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound",82,FALSE,201.391,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],2022/11/20,0.71,0.879,0,-4.218,1,0.0422,0.158,0.00142,0.439,0.341,114.993,4
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,93,FALSE,200.69,Midnights,2022/10/21,0.637,0.643,4,-6.571,1,0.0519,0.13,0.0000018,0.142,0.533,97.008,4
6la3Kme7O7D01fJPxgpAS5,訣愛 (劇集《蒼蘭訣》片頭曲),詹雯婷,68,FALSE,189.295,訣愛,2022/8/15,0.45,0.62,11,-6.492,1,0.0365,0.313,0,0.0672,0.169,142.026,4
2d7hZirnGQ9zu8TODdqVV8,Southgate You're the One (Football's Coming Home Again),Atomic Kitten,55,FALSE,187.05,Southgate You're the One (Football's Coming Home Again),2021/7/6,0.722,0.726,4,-5.451,1,0.0353,0.0346,0.0000012,0.117,0.469,93.985,4
2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,One Direction,79,FALSE,228.133,FOUR (Deluxe),2014/11/17,0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,4
0cQVqPuHQP4KEwc7ZUQmj6,Sweater Weather,The Neighbourhood,68,FALSE,240.426,I Love You.,2013/4/19,0.613,0.808,10,-2.851,1,0.0346,0.0426,0.0159,0.102,0.38,124.037,4
4sjOSErZILpIu0cOlCFOIg,Stop Crying Your Heart Out,Oasis,57,FALSE,303.133,Heathen Chemistry,2002/6/20,0.38,0.572,2,-5.334,1,0.03,0.0768,0.0000024,0.0776,0.0878,74.987,4
2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run,Chuck Berry,89,FALSE,165.733,Rock 'N' Roll Rarities,1986/1/1,0.681,0.715,7,-10.609,0,0.0912,0.812,0.00000943,0.0777,0.957,152.132,4
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",85,FALSE,216.022,September (sped up + slowed),1978/11/18,0.674,0.832,9,-7.892,1,0.0308,0.146,0.00000506,0.138,0.981,125.996,4
7ugSlmtBWNMAgTpdvBPcIh,アポリア,ヨルシカ,69,FALSE,230.209,アポリア,2024/10/7,0.826,0.502,2,-7.038,1,0.043,0.171,0.000057,0.0891,0.818,114.978,4
1AIbZL0CDlzTJ1Bv4kBP4G,SLIDE,"¥$, Kanye West, Ty Dolla $ign",60,TRUE,198.06,VULTURES 2,2024/8/3,0.749,0.802,10,-5.78,0,0.0858,0.0258,0,0.118,0.443,107.996,4
4xzrnTQ0CVRj6LBisVyTum,SOMETHING AIN'T RIGHT,XG,75,FALSE,190.666,SOMETHING AIN'T RIGHT,2024/7/26,0.768,0.884,1,-3.826,0,0.0451,0.107,0.00000275,0.323,0.747,123.99,4
0y5Ex8oQ8zCH5TQxHUy1Eo,you look like you love me (feat. Riley Green),"Ella Langley, Riley Green",77,FALSE,224.28,you look like you love me (feat. Riley Green),2024/6/21,0.663,0.675,11,-5.851,1,0.0321,0.353,0,0.21,0.455,128.942,4
1RF5Sh64ddycjZJ5WGLWZr,ENGLAND,YANGHONGWON,38,FALSE,154.413,SLOWMO,2024/5/24,0.716,0.466,1,-5.748,0,0.17,0.74,0.000168,0.104,0.439,176.005,4
1m7Fep6Dm8SG58ns8NLZhm,Chloe or Sam or Sophia or Marcus,Taylor Swift,36,FALSE,213.281,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024/4/19,0.459,0.454,0,-8.487,1,0.05,0.784,0,0.105,0.265,70.391,4
4k8XSN1nCJ0rMf4OKF3zEz,Jealous,"Future, Metro Boomin",49,TRUE,224.666,WE STILL DON'T TRUST YOU,2024/4/12,0.709,0.559,1,-4.855,0,0.0495,0.0503,0,0.215,0.17,141.084,4
3evCfqmaP5ZFbWMeFI0E21,ALLIIGATOR TEARS,Beyoncé,25,FALSE,179.397,COWBOY CARTER,2024/3/27,0.64,0.646,2,-9.665,1,0.0775,0.203,0,0.23,0.681,74.36,4
2jaapqz7L9MpMf7vpkqU9I,Smoothie,NCT DREAM,57,FALSE,188.08,DREAM( )SCAPE,2024/3/25,0.803,0.771,1,-3.593,1,0.164,0.00923,0,0.0977,0.39,109.943,4
6je5cTal6PyeITNrOzkCoS,Welcome to the Show,DAY6,60,FALSE,217.067,Fourever,2024/3/18,0.595,0.758,9,-4.488,1,0.035,0.0378,0,0.0561,0.377,132.01,4
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,82,TRUE,182.566,eternal sunshine,2024/3/8,0.635,0.389,4,-7.413,1,0.0333,0.505,0,0.433,0.24,150.116,3
0LMwmV37RCmBO2so0szAFs,Whatever,"Kygo, Ava Max",91,FALSE,178.273,Whatever,2024/1/19,0.576,0.776,3,-5.678,1,0.066,0.114,0,0.333,0.596,107.943,4
68gQG2HpRMxIRom4pCugMq,Chill Kill,Red Velvet,62,FALSE,214.8,Chill Kill - The 3rd Album,2023/11/13,0.531,0.747,0,-3.717,1,0.0946,0.0549,0,0.244,0.434,148.039,4
4RoKNqyZ9622tcAeNPNv5k,City Boys,Burna Boy,85,TRUE,153.346,I Told Them...,2023/8/24,0.808,0.634,2,-6.764,0,0.172,0.0851,0,0.127,0.569,100.03,4
6zjk7Qbwb9DZ4ykUUoqknh,第ゼロ感,10-FEET,73,FALSE,286,コリンズ,2022/12/14,0.445,0.94,7,-4.16,1,0.175,0.0000277,0.0000134,0.32,0.349,150.082,4
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,92,FALSE,167.303,Harry's House,2022/5/20,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
5oaQsszgxYAdABuXoWEOUe,Christmas Love,Jimin,71,FALSE,197.93,Christmas Love,2020/12/24,0.608,0.753,7,-5.333,1,0.0289,0.0948,0,0.0957,0.622,99.978,4
1p80LdxRV74UKvL8gnD7ky,Blank Space,Taylor Swift,83,FALSE,231.826,1989,2014/10/27,0.753,0.678,5,-5.421,1,0.0644,0.085,0.00000164,0.13,0.583,96.006,4
4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,One Direction,83,FALSE,199.986,Up All Night,2012/5/25,0.726,0.787,4,-2.494,1,0.0737,0.009,0,0.0596,0.888,124.99,4
68vgtRHr7iZHpzGpon6Jlo,My Boo,"USHER, Alicia Keys",83,FALSE,223.44,Confessions (Expanded Edition),2004/3/23,0.662,0.507,5,-8.238,1,0.118,0.257,0,0.0465,0.676,86.412,4
3Ucr6hQQuY8cZ0UqXV8uO2,Freed from Desire,Gala,52,FALSE,214,Come into My Life,1997/1/1,0.715,0.76,2,-7.534,0,0.0408,0.389,0.0199,0.107,0.667,128.984,4
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,72,FALSE,214.733,Tom Petty & The Heartbreakers,1976/11/9,0.55,0.824,2,-5.988,1,0.0334,0.448,0.000127,0.366,0.777,114.512,4
0rHToGels2lt8Y0mCYoF90,Deck The Hall,Nat King Cole,88,FALSE,68.76,The Christmas Song (Expanded Edition),1962/1/1,0.684,0.437,9,-10.522,1,0.0491,0.742,0.0000158,0.224,0.964,107.607,4
2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,Future,68,TRUE,179.022,MIXTAPE PLUTO,2024/9/20,0.794,0.533,9,-8.206,1,0.0591,0.14,0.0000276,0.207,0.15,120.011,4
4ydI1PBgOZvwLScf5eR0kw,栞,SEKAI NO OWARI,64,FALSE,270.4,栞,2024/8/28,0.529,0.941,2,-4.584,1,0.0611,0.00502,0,0.0588,0.495,100.454,4
7KZNgri6Jxw88FAfATw6i9,Who (Funky Remix),Jimin,64,FALSE,188.498,MUSE (WANDER ver.),2024/7/23,0.659,0.751,0,-5.461,0,0.0337,0.0198,0,0.182,0.802,115.951,4
0bBnrokPXtfwXQarqCu1Gz,Road Rage,"Eminem, Dem Jointz, Sly Pyper",61,TRUE,217.736,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.835,0.744,7,-4.485,1,0.265,0.138,0,0.325,0.328,94.984,4
0rjYoo3fuxtMWqzRSlwuFN,SQUARE_ONE,Number_i,53,FALSE,172.283,No.O -ring-,2024/5/27,0.712,0.897,10,-3.506,0,0.069,0.0305,0,0.223,0.828,101.017,4
61DzuO5GOWbN9aX9G4Pop9,Romantic,SEKAI NO OWARI,66,FALSE,250.595,Romantic,2024/5/10,0.524,0.761,1,-4.69,0,0.0562,0.297,0.00000105,0.34,0.452,205.933,4
0l9OsLo35t2HgSqLkJMT4G,My lovely killer,乃紫,52,FALSE,132.472,My lovely killer,2024/5/8,0.714,0.825,5,-5.28,0,0.0519,0.15,0.00116,0.0707,0.978,146.041,4
2AS8i1xuWmeWGBBwI69vfn,How Did It End?,Taylor Swift,32,FALSE,238.706,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024/4/19,0.434,0.387,0,-8.88,1,0.0273,0.808,0.0011,0.109,0.245,83.68,3
7diD1MucbcRUVjS6AA9ehm,Kitchen Stove,Pozer,72,TRUE,163.383,Kitchen Stove,2024/2/23,0.896,0.698,2,-9.98,1,0.306,0.0602,0,0.11,0.449,129.983,4
47Xj8eIAp7hYOOqArmkqZE,Spin You Around (1/24),Morgan Wallen,74,FALSE,209.427,Spin You Around (1/24),2024/1/26,0.615,0.451,4,-6.019,1,0.0272,0.796,0,0.113,0.658,141.947,4
4yLyVdEqV790aIXyGif85v,red sky,21 Savage,50,TRUE,176.835,american dream,2024/1/12,0.681,0.621,0,-8.202,0,0.0774,0.178,0,0.159,0.395,114.936,4
2uGrSoj2G2ttrcGvDSl5Bg,&ME,NALALA,25,FALSE,175.813,PRODUCE 101 JAPAN THE GIRLS,2023/12/18,0.579,0.932,8,-3.532,1,0.0969,0.00394,0.00653,0.306,0.523,144.927,4
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),"Nicki Minaj, Lil Uzi Vert",84,TRUE,180.869,Pink Friday 2,2023/12/8,0.736,0.769,11,-5.546,0,0.258,0.027,0,0.23,0.388,137.947,4
1JedlGqkzYvVUITKsvhbPh,Seven (David Guetta Remix),"Jung Kook, Latto, David Guetta",58,TRUE,157.44,Seven (feat. Latto) (David Guetta Remix),2023/10/30,0.645,0.952,11,-2.486,1,0.161,0.0715,0,0.188,0.821,124.95,4
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",74,FALSE,199.773,1989 (Taylor's Version) [Deluxe],2023/10/27,0.602,0.648,2,-6.905,1,0.103,0.0104,0,0.217,0.174,170.091,4
7pgbDdy7ax962o9d2xJceV,Slow Dancing (Piano Ver.),V,87,FALSE,188.093,Layover,2023/9/8,0.609,0.614,8,-8.154,1,0.0699,0.366,0.00108,0.108,0.564,156.019,4
19kHhX6f6EfLU7rcO3RqjO,Back On 74,Jungle,85,FALSE,209.482,Volcano,2023/8/11,0.62,0.761,10,-7.282,0,0.175,0.207,0.000147,0.269,0.194,146.003,4
7jtXjZ3JViUo9M3ogYAapO,燈,Soushi Sakiyama,72,FALSE,239.106,i 触れる SAD UFO,2023/8/9,0.645,0.72,5,-4.515,1,0.0355,0.27,0,0.277,0.634,127.052,4
7mXuWTczZNxG5EDcjFEuJR,LADY GAGA,"Peso Pluma, Gabito Ballesteros, Junior H",95,TRUE,212.878,GÉNESIS,2023/6/29,0.646,0.736,5,-7.118,0,0.0449,0.216,0,0.415,0.873,140.098,3
1lyDrDkuV5HsD1vfmAxbPI,HAPPY BIRTHDAY,back number,37,FALSE,258.6,TOKYO - FIRST LOVE -,2023/1/18,0.484,0.618,11,-4.073,1,0.0299,0.0714,0,0.0782,0.557,146.016,4
3r8RuvgbX9s7ammBn07D3W,Ditto,NewJeans,86,FALSE,185.506,Ditto,2022/12/19,0.814,0.641,6,-5.957,0,0.111,0.027,0,0.0993,0.183,133.854,4
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,91,FALSE,184.516,Blonde,2016/8/20,0.545,0.545,9,-7.362,1,0.107,0.667,0.0000548,0.417,0.549,159.94,3
4kKdvXD0ez7jp1296JmAts,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",91,FALSE,155.453,Christmas Songs by Sinatra,1994/11/8,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",86,FALSE,175.333,White Christmas,1945/1/1,0.5,0.224,3,-12.431,1,0.0935,0.646,0,0.284,0.62,202.481,4
3CEm0R0huTRT1IcxYhuTWv,Candy,SEVENTEEN,64,FALSE,183.826,SEVENTEEN 12th Mini Album 'SPILL THE FEELS',2024/10/14,0.312,0.371,6,-7.411,1,0.0325,0.792,0,0.107,0.256,167.671,3
4pygz13A6EcLL6ti7kqGaf,Super Tuna,Jin,83,FALSE,114.693,Super Tuna,2024/10/11,0.641,0.964,8,-4.041,0,0.149,0.0063,0,0.0447,0.601,165.005,4
1n6zzsU50f2nGCvCD7UMx6,左邊的人,陳華,58,FALSE,216.585,左邊的人,2024/8/23,0.466,0.283,1,-9.448,1,0.0352,0.785,0,0.111,0.32,122.398,4
20hTkA9oKKuxghkRptRczS,Goes Without Saying (Feat. Brad Paisley),"Post Malone, Brad Paisley",39,FALSE,212.353,F-1 Trillion,2024/8/16,0.472,0.777,11,-5,1,0.0302,0.00119,0,0.0841,0.484,79.036,4
1C22EnQawXuIsqgnnWcrMR,Feelin’ Go(o)d,Fujii Kaze,64,FALSE,259.471,Feelin’ Go(o)d,2024/7/25,0.604,0.763,0,-7.877,1,0.0571,0.0369,0.0000351,0.0975,0.35,105.087,4
4HMUrFl8y6rQCzEbaGEkcj,Somebody Save Me,"Eminem, Jelly Roll",71,TRUE,230.199,The Death of Slim Shady (Coup De Grâce),2024/7/12,0.577,0.657,0,-6.486,1,0.129,0.697,0.0000032,0.116,0.437,180.727,3
1vj47xD8v9wIhQrmQY2Dkv,Better Days (feat. John Mayer),"Zach Bryan, John Mayer",72,FALSE,212.466,The Great American Bar Scene,2024/7/4,0.562,0.564,9,-6.946,1,0.0361,0.705,0,0.0932,0.314,82.685,4
3hlGuz3loYoLfI3bpwieWq,I Hate It Here,Taylor Swift,36,FALSE,243.875,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,2024/4/19,0.378,0.564,2,-7.107,1,0.0355,0.763,0,0.359,0.267,104.977,4
51D9PHMiMxuRGtGz61F4QN,JUST FOR FUN,"Beyoncé, Willie Jones",24,FALSE,204.487,COWBOY CARTER,2024/3/27,0.466,0.434,9,-8.559,1,0.0382,0.549,0.000013,0.18,0.127,72.403,4
6QqrxJe1iQxwLY6he6FLFo,Midnight Fiction,ILLIT,73,FALSE,168.104,SUPER REAL ME,2024/3/25,0.687,0.837,4,-5.722,1,0.0344,0.241,0,0.231,0.824,129.942,4
3Vg7nPYlOrCkcV1abKbRQ1,Everyday Hustle,"Future, Metro Boomin",48,TRUE,226.946,WE DON'T TRUST YOU,2024/3/22,0.557,0.704,6,-5.641,0,0.39,0.0595,0,0.676,0.378,179.494,3
6G3myAs4HemIdtLYhhjGLP,FRI(END)S (Instrumental),V,66,FALSE,148.435,FRI(END)S,2024/3/15,0.73,0.565,10,-6.17,0,0.0763,0.000496,0.839,0.0877,0.456,160.047,3
01TnMXIy7mJJQ7E8uy937N,Von dutch,Charli XCX,62,TRUE,164.284,Von dutch,2024/2/29,0.706,0.698,10,-5.679,1,0.0537,0.00298,0.00375,0.116,0.648,130.013,4
3W2kGv8CcwRl2MWQN5vxKL,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),"MAX, HUH YUNJIN",74,FALSE,173.336,LOVE IN STEREO,2024/2/16,0.656,0.695,8,-5.295,0,0.103,0.0824,0,0.38,0.589,152.859,4
2UU11hvjN1JIn4iihEodNT,Blue,V,86,FALSE,149.853,Layover,2023/9/8,0.735,0.442,2,-9.529,0,0.0719,0.68,0.0011,0.0992,0.277,128.013,4
5RqSsdzTNPX1uzkmlHCFvK,QLONA,"KAROL G, Peso Pluma",94,TRUE,172.797,MAÑANA SERÁ BONITO (BICHOTA SEASON),2023/8/10,0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
2OR5FUKy3GQ7I9DCbRnfsW,"最後一堂課 - 《媽,別鬧了!》影集片尾曲",Eric Chou,68,FALSE,278.914,"最後一堂課 (《媽,別鬧了!》影集片尾曲)",2022/7/22,0.55,0.543,8,-6.961,1,0.0268,0.769,0,0.0911,0.35,74.008,4
2lsRp40mCRkhqULWdMbOzn,I Love You,Lim Young Woong,61,FALSE,239.026,IM HERO,2022/5/2,0.635,0.442,7,-5.919,1,0.0362,0.706,0,0.0929,0.609,110.862,3
3cBghvTcQNDNkW98Y4eGaP,W / X / Y,Tani Yuuki,57,FALSE,278.118,Memories,2021/12/8,0.628,0.775,2,-4.479,1,0.0535,0.159,0,0.33,0.674,106.382,3
1sUdq3kWa9dJXHu3eYOUll,"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,77,FALSE,125.624,Halloween Howls: Fun & Scary Music (Deluxe Edition),2019/10/18,0.772,0.788,9,-5.414,0,0.0619,0.0027,0.000583,0.353,0.574,127.91,4
2vOAHp8PBBFYqvQUWSoITY,インフェルノ,Mrs. GREEN APPLE,73,FALSE,211.6,Attitude,2019/10/1,0.533,0.918,4,-2.095,1,0.0616,0.00894,0,0.643,0.662,92.504,4
6b8Be6ljOzmkOmFslEb23P,24K Magic,Bruno Mars,82,FALSE,225.983,24K Magic,2016/11/17,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4
4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,Kanye West,91,TRUE,135.92,The Life Of Pablo,2016/6/10,0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,4
68Dni7IE4VyPkTOH9mRWHr,No Role Modelz,J. Cole,91,TRUE,292.799,2014 Forest Hills Drive,2014/12/9,0.69,0.521,10,-8.492,0,0.339,0.324,0,0.0534,0.494,100.028,4
4r6eNCsrZnQWJzzvFh4nlg,Firework,Katy Perry,71,FALSE,227.893,Teenage Dream,2010/1/1,0.638,0.831,8,-5.039,1,0.049,0.142,0,0.113,0.649,124.071,4
5TOn2uvdEBsBzwQ5atRd2i,She's Electric,Oasis,40,FALSE,219.533,(WHAT'S THE STORY) MORNING GLORY?,1995/1/1,0.539,0.912,9,-3.104,1,0.0407,0.182,0,0.686,0.515,125.522,4
